"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Dead Animal Removal","Environmental Services","34##","SANDWICH","WARD 2","Phone","JUN 23, 2025 10:58:04 AM"
"Dead Animal Removal","Environmental Services","23##","SANTO","WARD 1","Citizen Web Intake App","JUN 23, 2025 06:18:10 PM"
"Dead Animal Removal","Environmental Services","11##","NORTH","WARD 10","Phone","JUN 05, 2025 09:56:27 AM"
"Dead Animal Removal","Environmental Services","41##","WALKER","WARD 9","Phone","JUN 05, 2025 11:44:44 AM"
"Dead Animal Removal","Environmental Services","33##","PETER","WARD 2","Citizen Mobile Apps","JUN 01, 2025 01:02:51 AM"
"Dead Animal Removal","Environmental Services","25##","OUELLETTE","WARD 10","Citizen Mobile Apps","JUN 01, 2025 12:52:11 PM"
"Dead Animal Removal","Environmental Services","8##","ROSSINI","WARD 5","Phone","JUL 07, 2025 12:16:54 PM"
"Dead Animal Removal","Environmental Services","9##","GLADSTONE","WARD 4","Citizen Mobile Apps","JUL 07, 2025 12:18:24 PM"
"Dead Animal Removal","Environmental Services","23##","KILDARE","WARD 4","Phone","JUL 07, 2025 03:40:07 PM"
"Dead Animal Removal","Environmental Services","9##","ST LOUIS","WARD 6","Phone","JUL 07, 2025 03:43:31 PM"
"Dead Animal Removal","Environmental Services","9##","OAK","WARD 3","Citizen Mobile Apps","JUN 01, 2025 05:14:09 PM"
"Dead Animal Removal","Environmental Services"," ","EUGENIE ST W & OUELLETTE AVE","WARD 10","Citizen Web Intake App","JUN 01, 2025 05:50:25 PM"
"Dead Animal Removal","Environmental Services","7##","CAMPBELL","WARD 2","Phone","JUN 02, 2025 10:03:57 AM"
"Dead Animal Removal","Environmental Services","14##","SOUTHDALE","WARD 10","Citizen Mobile Apps","JUN 11, 2025 07:31:02 AM"
"Dead Animal Removal","Environmental Services","40##","WHITNEY","WARD 2","Citizen Mobile Apps","JUN 11, 2025 08:01:15 AM"
"Dead Animal Removal","Environmental Services"," ","WYANDOTTE ST E & ELINOR ST","WARD 7","E-Mail","JUN 11, 2025 08:04:43 AM"
"Dead Animal Removal","Environmental Services","8##","ALBERT","WARD 5","Citizen Mobile Apps","JUN 07, 2025 11:56:27 PM"
"Dead Animal Removal","Environmental Services","38##","TECUMSEH","WARD 5","Phone","JUN 04, 2025 09:17:24 AM"
"Dead Animal Removal","Environmental Services","13##","BENJAMIN","WARD 4","Phone","JUN 04, 2025 10:03:04 AM"
"Dead Animal Removal","Environmental Services"," ","OJIBWAY PKY & WEAVER RD","WARD 1","E-Mail","JUN 06, 2025 08:17:06 AM"
"Dead Animal Removal","Environmental Services","52##","MALDEN","WARD 1","Citizen Mobile Apps","JUN 07, 2025 10:58:35 AM"
"Dead Animal Removal","Environmental Services","17##","RIVERSIDE","WARD 2","Citizen Mobile Apps","JUN 07, 2025 11:24:47 AM"
"Dead Animal Removal","Environmental Services","24##","KILDARE","WARD 4","Citizen Web Intake App","JUN 08, 2025 06:53:37 AM"
"Dead Animal Removal","Environmental Services","24##","OUELLETTE","WARD 10","Citizen Web Intake App","JUN 08, 2025 07:47:28 PM"
"Dead Animal Removal","Environmental Services"," ","HOWARD AVE & LOGAN AVE","WARD 4","E-Mail","JUN 09, 2025 08:45:38 AM"
"Dead Animal Removal","Environmental Services","12##","COPPERFIELD","WARD 6","Phone","JUN 10, 2025 10:06:06 AM"
"Dead Animal Removal","Environmental Services"," ","ELGIN","WARD 1","Citizen Mobile Apps","JUN 10, 2025 12:33:28 PM"
"Dead Animal Removal","Environmental Services","46##","MALDEN","WARD 1","Citizen Mobile Apps","JUN 10, 2025 12:39:33 PM"
"Dead Animal Removal","Environmental Services","18##","CHANDLER","WARD 5","Phone","JUN 10, 2025 02:08:27 PM"
"Dead Animal Removal","Environmental Services","29##","LANGLOIS","WARD 10","Phone","MAY 30, 2025 10:19:02 AM"
"Dead Animal Removal","Environmental Services"," ","LANGLOIS AVE & GRAND MARAIS RD E","WARD 10","Phone","MAY 30, 2025 10:25:29 AM"
"Dead Animal Removal","Environmental Services","29##","LANGLOIS","WARD 10","Phone","MAY 30, 2025 10:26:45 AM"
"Dead Animal Removal","Environmental Services","49##","OJIBWAY","WARD 1","Citizen Mobile Apps","MAY 24, 2025 08:56:26 PM"
"Dead Animal Removal","Environmental Services","32##","ROCKWELL","WARD 1","Citizen Mobile Apps","MAY 09, 2025 07:53:03 AM"
"Dead Animal Removal","Environmental Services","8##","WINDERMERE","WARD 4","Phone","MAY 13, 2025 02:56:29 PM"
"Dead Animal Removal","Environmental Services","30##","WALKER","WARD 5","Citizen Mobile Apps","MAY 13, 2025 06:08:08 PM"
"Dead Animal Removal","Environmental Services","29##","LAUZON","WARD 7","Citizen Mobile Apps","MAY 14, 2025 07:18:01 AM"
"Dead Animal Removal","Environmental Services","7##","OUELLETTE","WARD 3","Phone","MAY 05, 2025 05:56:07 PM"
"Dead Animal Removal","Environmental Services","36##","LONGFELLOW","WARD 1","Citizen Mobile Apps","JUN 09, 2025 11:14:02 AM"
"Dead Animal Removal","Environmental Services"," ","GRAND MARAIS RD E & WALKER RD","WARD 4","Phone","JUN 09, 2025 11:35:19 AM"
"Dead Animal Removal","Environmental Services","15##","GRAND MARAIS","WARD 10","Phone","JUN 09, 2025 12:21:20 PM"
"Dead Animal Removal","Environmental Services","58##","ROSE","WARD 8","Citizen Mobile Apps","JUN 09, 2025 12:30:37 PM"
"Dead Animal Removal","Environmental Services","35##","DOMINION","WARD 1","Phone","JUN 09, 2025 01:10:50 PM"
"Dead Animal Removal","Environmental Services"," ","EDGAR ST & LAUZON RD","WARD 6","Phone","JUN 09, 2025 03:26:00 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW ON","WARD 5","Citizen Mobile Apps","MAY 24, 2025 10:29:08 PM"
"Dead Animal Removal","Environmental Services","31##","CURRY","WARD 1","Citizen Mobile Apps","MAY 25, 2025 12:17:23 PM"
"Dead Animal Removal","Environmental Services","46##","MALDEN","WARD 1","Citizen Mobile Apps","MAY 25, 2025 04:27:16 PM"
"Dead Animal Removal","Environmental Services","12##","LABADIE","WARD 5","Citizen Mobile Apps","MAY 25, 2025 08:25:03 PM"
"Dead Animal Removal","Environmental Services","24##","FRANCOIS","WARD 5","Phone","JUN 05, 2025 08:05:42 AM"
"Dead Animal Removal","Environmental Services","2##","HALL","WARD 4","Citizen Mobile Apps","JUN 05, 2025 09:34:15 AM"
"Dead Animal Removal","Environmental Services","40##","WALKER","WARD 9","Phone","JUN 05, 2025 01:14:07 PM"
"Dead Animal Removal","Environmental Services","35##","BLOOMFIELD","WARD 2","Phone","JUN 10, 2025 02:49:42 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW OFF","WARD 9","Citizen Mobile Apps","JUN 10, 2025 04:22:11 PM"
"Dead Animal Removal","Environmental Services","8##","ELINOR","WARD 7","Citizen Web Intake App","JUN 10, 2025 04:34:16 PM"
"Dead Animal Removal","Environmental Services","12##","WINDERMERE","WARD 4","Citizen Web Intake App","JUN 10, 2025 05:32:43 PM"
"Dead Animal Removal","Environmental Services","8##","ELINOR","WARD 7","Citizen Mobile Apps","JUN 10, 2025 06:04:58 PM"
"Dead Animal Removal","Environmental Services","46##","HOWARD","WARD 1","Citizen Mobile Apps","JUN 10, 2025 11:55:35 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW OFF","WARD 5","Citizen Mobile Apps","JUN 30, 2025 01:31:30 PM"
"Dead Animal Removal","Environmental Services"," ","MATCHETT","WARD 1","Citizen Mobile Apps","JUN 30, 2025 05:11:07 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP W & JEFFERSON BLVD","WARD 8","E-Mail","APR 22, 2025 10:08:16 AM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","Phone","APR 30, 2025 10:18:41 AM"
"Dead Animal Removal","Environmental Services"," ","BANWELL","WARD 7","Citizen Mobile Apps","APR 30, 2025 01:30:56 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP W & CENTRAL AVE","WARD 5","E-Mail","APR 30, 2025 02:53:23 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP W & JEFFERSON BLVD","WARD 8","Phone","APR 23, 2025 10:51:24 AM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","Phone","APR 30, 2025 12:12:06 PM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","Phone","APR 30, 2025 12:49:24 PM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","Phone","APR 30, 2025 01:25:41 PM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","Phone","APR 30, 2025 02:07:00 PM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","E-Mail","APR 30, 2025 02:44:18 PM"
"Dead Animal Removal","Environmental Services"," ","BANWELL RD & MCHUGH ST","WARD 7","Phone","MAY 01, 2025 08:44:39 AM"
"Dead Animal Removal","Environmental Services","18##","DURHAM","WARD 4","Phone","MAY 07, 2025 09:11:39 AM"
"Dead Animal Removal","Environmental Services","18##","LABADIE","WARD 5","Citizen Mobile Apps","MAY 07, 2025 04:08:50 PM"
"Dead Animal Removal","Environmental Services","42##","SEMINOLE","WARD 5","Citizen Mobile Apps","MAY 07, 2025 06:01:26 PM"
"Dead Animal Removal","Environmental Services","36##","BYNG","WARD 9","Citizen Mobile Apps","JUN 25, 2025 08:09:52 AM"
"Dead Animal Removal","Environmental Services"," ","PILLETTE RD & SEMINOLE ST","WARD 5","Phone","JUN 25, 2025 09:20:57 AM"
"Dead Animal Removal","Environmental Services"," ","EC ROW OFF","WARD 9","Citizen Mobile Apps","JUN 25, 2025 10:59:10 AM"
"Dead Animal Removal","Environmental Services"," ","OJIBWAY","WARD 1","Citizen Mobile Apps","MAY 08, 2025 01:44:12 PM"
"Dead Animal Removal","Environmental Services","34##","ANCASTER","WARD 1","Phone","MAY 08, 2025 03:05:43 PM"
"Dead Animal Removal","Environmental Services"," ","DARLINGTON CRES & DENBY CRT","WARD 6","Phone","MAY 05, 2025 03:39:36 PM"
"Dead Animal Removal","Environmental Services","12##","MONMOUTH","WARD 4","Phone","MAY 06, 2025 09:54:56 AM"
"Dead Animal Removal","Environmental Services","12##","MONMOUTH","WARD 4","Phone","MAY 06, 2025 12:16:48 PM"
"Dead Animal Removal","Environmental Services","17##","LINCOLN","WARD 4","Citizen Mobile Apps","MAY 07, 2025 06:46:29 AM"
"Dead Animal Removal","Environmental Services","9##","LENA","WARD 2","Citizen Mobile Apps","MAY 07, 2025 07:57:01 AM"
"Dead Animal Removal","Environmental Services","94##","KERBY","WARD 7","Citizen Mobile Apps","JUL 10, 2025 03:10:25 PM"
"Dead Animal Removal","Environmental Services","63##","ROSEVILLE GARDEN","WARD 8","Citizen Mobile Apps","JUL 11, 2025 12:02:29 AM"
"Dead Animal Removal","Environmental Services","34##","DOUGALL","WARD 1","Citizen Mobile Apps","JUL 11, 2025 08:14:12 AM"
"Dead Animal Removal","Environmental Services","16##","ARMANDA","WARD 1","Citizen Mobile Apps","JUL 11, 2025 09:00:32 AM"
"Dead Animal Removal","Environmental Services","7##","FELIX","WARD 2","Phone","JUN 25, 2025 11:05:10 AM"
"Dead Animal Removal","Environmental Services","14##","LILLIAN","WARD 4","Phone","JUN 25, 2025 12:24:04 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP W & HOWARD AVE","WARD 10","Phone","JUN 25, 2025 01:11:49 PM"
"Dead Animal Removal","Environmental Services","13##","BAYSWATER","WARD 6","Phone","JUN 25, 2025 01:55:46 PM"
"Dead Animal Removal","Environmental Services","31##","LAUZON","WARD 7","Citizen Mobile Apps","MAY 26, 2025 08:00:52 AM"
"Dead Animal Removal","Environmental Services","41##","LONGFELLOW","WARD 1","Citizen Mobile Apps","MAY 26, 2025 10:01:49 AM"
"Dead Animal Removal","Environmental Services","15##","BRUCE","WARD 3","Phone","MAY 26, 2025 10:06:56 AM"
"Dead Animal Removal","Environmental Services","10##","RIVERDALE","WARD 6","Phone","MAY 26, 2025 10:07:00 AM"
"Dead Animal Removal","Environmental Services"," ","COPPERFIELD PL & CONWAY CRT","WARD 6","Phone","MAY 26, 2025 12:29:02 PM"
"Dead Animal Removal","Environmental Services"," ","DOUGALL","WARD 1","Citizen Mobile Apps","MAY 26, 2025 05:09:02 PM"
"Dead Animal Removal","Environmental Services","9##","LENA","WARD 2","Citizen Mobile Apps","MAY 26, 2025 06:23:35 PM"
"Dead Animal Removal","Environmental Services","13##","OTTAWA","WARD 4","Citizen Web Intake App","MAY 27, 2025 07:29:30 AM"
"Dead Animal Removal","Environmental Services","35##","PETER","WARD 2","Citizen Mobile Apps","MAY 27, 2025 11:29:18 AM"
"Dead Animal Removal","Environmental Services","38##","LAUZON","WARD 9","Phone","MAY 27, 2025 02:22:41 PM"
"Dead Animal Removal","Environmental Services","15##","BRUCE","WARD 3","Phone","MAY 26, 2025 10:18:10 AM"
"Dead Animal Removal","Environmental Services","15##","BRUCE","WARD 3","Phone","MAY 26, 2025 02:52:16 PM"
"Dead Animal Removal","Environmental Services","18##","BRUNET","WARD 2","Citizen Mobile Apps","JUL 11, 2025 11:07:32 AM"
"Dead Animal Removal","Environmental Services","46##","MALDEN","WARD 2","Citizen Mobile Apps","JUL 11, 2025 11:31:42 AM"
"Dead Animal Removal","Environmental Services","19##","PILLETTE","WARD 8","Phone","JUL 11, 2025 01:02:59 PM"
"Dead Animal Removal","Environmental Services","11##","RENDEZVOUS","WARD 7","Citizen Web Intake App","JUL 06, 2025 04:57:40 AM"
"Dead Animal Removal","Environmental Services","34##","CROSS","WARD 2","Phone","JUL 07, 2025 08:13:47 AM"
"Dead Animal Removal","Environmental Services","12##","AIRE","WARD 6","Phone","JUL 07, 2025 09:15:27 AM"
"Dead Animal Removal","Environmental Services","14##","YPRES","WARD 4","E-Mail","JUL 07, 2025 09:46:46 AM"
"Dead Animal Removal","Environmental Services","22##","HOWARD","WARD 4","E-Mail","JUL 07, 2025 11:18:16 AM"
"Dead Animal Removal","Environmental Services","33##","DOLPHIN","WARD 7","Phone","JUN 24, 2025 09:13:36 AM"
"Dead Animal Removal","Environmental Services","9##","JOSEPHINE","WARD 2","Citizen Web Intake App","JUN 24, 2025 09:29:03 AM"
"Dead Animal Removal","Environmental Services"," ","DROUILLARD RD & SEMINOLE ST","WARD 5","Phone","JUN 24, 2025 09:39:52 AM"
"Dead Animal Removal","Environmental Services","9##","JOSEPHINE","WARD 2","Citizen Mobile Apps","JUN 24, 2025 04:00:01 PM"
"Dead Animal Removal","Environmental Services","8##","PARENT","WARD 4","Citizen Mobile Apps","JUN 25, 2025 07:09:27 AM"
"Dead Animal Removal","Environmental Services","58##","ROSE","WARD 8","Citizen Mobile Apps","JUN 26, 2025 08:46:48 PM"
"Dead Animal Removal","Environmental Services","14##","FELIX","WARD 2","Citizen Mobile Apps","JUL 07, 2025 06:39:24 PM"
"Dead Animal Removal","Environmental Services"," ","EC ROW RAMP W & LAUZON PKY","WARD 8","Phone","JUN 03, 2025 01:00:28 PM"
"Dead Animal Removal","Environmental Services","55##","OJIBWAY","WARD 1","Citizen Mobile Apps","JUN 03, 2025 04:23:03 PM"
"Dead Animal Removal","Environmental Services","31##","WYANDOTTE","WARD 2","Citizen Mobile Apps","JUN 04, 2025 11:29:42 AM"
"Dead Animal Removal","Environmental Services","31##","WYANDOTTE","WARD 2","Phone","JUN 04, 2025 12:22:21 PM"
"Dead Animal Removal","Environmental Services","14##","FELIX","WARD 2","Phone","JUN 04, 2025 01:04:32 PM"
"Dead Animal Removal","Environmental Services","24##","ALEXIS","WARD 5","Phone","JUN 04, 2025 01:24:05 PM"
"Dead Animal Removal","Environmental Services","39##","WOODWARD","WARD 9","Phone","JUN 04, 2025 03:18:40 PM"
"Dead Animal Removal","Environmental Services","10##","PELISSIER","WARD 3","Phone","JUN 04, 2025 03:42:54 PM"
"Dead Animal Removal","Environmental Services","10##","SPRUCEWOOD","WARD 1","Citizen Mobile Apps","JUN 04, 2025 07:01:38 PM"
"Dead Animal Removal","Environmental Services","11##","NORTH","WARD 10","Citizen Mobile Apps","JUN 04, 2025 07:39:55 PM"
"Dead Animal Removal","Environmental Services"," ","RANKIN AVE & RIVERSIDE DR W","WARD 2","Phone","JUN 05, 2025 08:10:06 AM"
"Dead Animal Removal","Environmental Services","24##","FRANCOIS","WARD 5","Phone","JUN 05, 2025 08:30:09 AM"
"Dead Animal Removal","Environmental Services","13##","ASSUMPTION","WARD 4","Citizen Mobile Apps","JUN 05, 2025 08:47:58 AM"
"Dead Animal Removal","Environmental Services","14##","OUELLETTE","WARD 3","Phone","AUG 07, 2025 08:15:08 AM"
"Dead Animal Removal","Environmental Services","98##","RIVERSIDE","WARD 7","Phone","AUG 07, 2025 09:16:36 AM"
"Dead Animal Removal","Environmental Services","34##","SOUILLIERE","WARD 7","Phone","AUG 07, 2025 11:57:32 AM"
"Dead Animal Removal","Environmental Services","19##","MCKAY","WARD 10","Phone","AUG 07, 2025 03:38:19 PM"
"Dead Animal Removal","Environmental Services","25##","ARTHUR","WARD 5","Phone","JUL 15, 2025 01:20:06 PM"
"Dead Animal Removal","Environmental Services"," ","UNIVERSITY AVE E & GLENGARRY AVE","WARD 3","Phone","JUL 15, 2025 02:05:21 PM"
"Dead Animal Removal","Environmental Services","18##","DROUILLARD","WARD 5","Phone","JUL 15, 2025 09:56:39 AM"
"Dead Animal Removal","Environmental Services","24##","LAMBTON","WARD 1","Phone","JUL 15, 2025 12:32:00 PM"
"Dead Animal Removal","Environmental Services","76##","TECUMSEH","WARD 8","Citizen Web Intake App","JUN 15, 2025 07:54:44 AM"
"Dead Animal Removal","Environmental Services","17##","CALIFORNIA","WARD 10","Citizen Mobile Apps","JUN 15, 2025 12:42:49 PM"
"Dead Animal Removal","Environmental Services","17##","ASKIN","WARD 10","Citizen Mobile Apps","JUN 15, 2025 03:52:15 PM"
"Dead Animal Removal","Environmental Services"," ","CALIFORNIA","WARD 10","Citizen Mobile Apps","JUN 15, 2025 05:31:00 PM"
"Dead Animal Removal","Environmental Services","27##","MCKAY","WARD 10","Citizen Mobile Apps","JUN 15, 2025 07:23:56 PM"
"Dead Animal Removal","Environmental Services","101##","CALEDON","WARD 7","Citizen Mobile Apps","JUN 16, 2025 08:55:33 AM"
"Dead Animal Removal","Environmental Services","9##","OAK","WARD 3","Citizen Mobile Apps","JUN 16, 2025 09:13:42 AM"
"Dead Animal Removal","Environmental Services","9##","OAK","WARD 3","Phone","JUN 16, 2025 09:25:15 AM"
"Dead Animal Removal","Environmental Services"," ","ASKIN AVE & TOTTEN ST","WARD 10","Phone","JUN 16, 2025 12:15:43 PM"
"Dead Animal Removal","Environmental Services"," ","COLLEGE AVE & OAK ST","WARD 3","Phone","JUN 16, 2025 01:17:23 PM"
"Dead Animal Removal","Environmental Services","101##","CALEDON","WARD 7","Citizen Mobile Apps","JUN 16, 2025 09:19:47 AM"
"Dead Animal Removal","Environmental Services","101##","CALEDON","WARD 7","Citizen Mobile Apps","JUN 16, 2025 10:06:03 AM"
"Dead Animal Removal","Environmental Services","17##","ASKIN","WARD 10","Phone","JUN 16, 2025 11:26:02 AM"
"Dead Animal Removal","Environmental Services"," ","OUELLETTE AVE & EDINBOROUGH ST","WARD 10","Phone","MAR 28, 2025 04:02:58 PM"
"Dead Animal Removal","Environmental Services","24##","HOWARD","WARD 4","Citizen Mobile Apps","JUL 19, 2025 07:30:57 AM"
"Dead Animal Removal","Environmental Services","34##","DOUGALL","WARD 9","Citizen Mobile Apps","JUL 19, 2025 08:19:15 AM"
"Dead Animal Removal","Environmental Services","6##","MCKAY","WARD 2","Citizen Mobile Apps","JUL 19, 2025 11:30:42 AM"
"Dead Animal Removal","Environmental Services","53##","MALDEN","WARD 1","Citizen Mobile Apps","JUL 19, 2025 03:32:32 PM"
"Dead Animal Removal","Environmental Services","87##","MCHUGH","WARD 6","Citizen Mobile Apps","JUL 19, 2025 04:28:57 PM"
"Dead Animal Removal","Environmental Services"," ","ALBERT","WARD 5","Citizen Mobile Apps","JUL 20, 2025 10:27:10 AM"
"Dead Animal Removal","Environmental Services","4##","TECUMSEH","WARD 3","Citizen Mobile Apps","JUL 20, 2025 01:26:30 PM"
"Dead Animal Removal","Environmental Services","11##","GRAND MARAIS","WARD 10","Citizen Mobile Apps","JUL 20, 2025 10:56:53 PM"
"Dead Animal Removal","Environmental Services","5##","RIVERDALE","WARD 6","Phone","JUL 21, 2025 08:06:20 AM"
"Dead Animal Removal","Environmental Services","37##","MATCHETT","WARD 2","Citizen Mobile Apps","JUL 21, 2025 09:41:20 AM"
"Dead Animal Removal","Environmental Services","18##","CABANA","WARD 9","Citizen Mobile Apps","JUL 21, 2025 09:45:24 AM"
"Dead Animal Removal","Environmental Services","118##","COBBLESTONE","WARD 7","Citizen Mobile Apps","JUL 21, 2025 02:31:33 PM"
"Dead Animal Removal","Environmental Services","67##","RIVERSIDE","WARD 6","Citizen Mobile Apps","JUL 21, 2025 03:15:55 PM"
"Dead Animal Removal","Environmental Services","24##","KILDARE","WARD 4","Citizen Mobile Apps","JUL 21, 2025 06:29:21 PM"
"Dead Animal Removal","Environmental Services","87##","MCHUGH","WARD 6","Citizen Mobile Apps","JUL 19, 2025 05:05:14 PM"
"Dead Animal Removal","Environmental Services"," ","ALBERT","WARD 5","Phone","JUL 21, 2025 02:46:48 PM"
"Dead Animal Removal","Environmental Services","10##","MATTHEW BRADY","WARD 6","Citizen Mobile Apps","AUG 04, 2025 10:31:24 AM"
"Dead Animal Removal","Environmental Services","6##","JANETTE","WARD 3","Phone","AUG 14, 2025 09:34:22 AM"
"Dead Animal Removal","Environmental Services"," ","WALKER RD & WYANDOTTE ST E","WARD 4","Phone","AUG 14, 2025 02:33:40 PM"
"Dead Animal Removal","Environmental Services","87##","WYANDOTTE","WARD 6","Citizen Mobile Apps","AUG 14, 2025 05:16:56 PM"
"Dead Animal Removal","Environmental Services","5##","LANGLOIS","WARD 4","Phone","AUG 14, 2025 01:47:23 PM"
"Dead Animal Removal","Environmental Services","83##","RIVERSIDE","WARD 6","Phone","AUG 05, 2025 08:49:43 AM"
"Dead Animal Removal","Environmental Services","92##","ARNCLIFFE","WARD 6","Phone","AUG 05, 2025 08:54:30 AM"
"Dead Animal Removal","Environmental Services","11##","CURRY","WARD 2","Phone","AUG 05, 2025 10:04:58 AM"
"Dead Animal Removal","Environmental Services","22##","SECORD","WARD 2","Phone","AUG 05, 2025 10:08:02 AM"
