"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","8##","ST LOUIS","WARD 6","Phone","APR 28, 2026 11:00:29 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HOMEDALE","WARD 6","Citizen Mobile Apps","APR 28, 2026 07:47:27 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","OAK","WARD 3","Citizen Mobile Apps","MAY 09, 2026 02:46:47 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","36##","MULFORD","WARD 2","Phone","MAY 14, 2026 02:54:20 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","CHILVER","WARD 4","E-Mail","MAY 15, 2026 12:03:28 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","25##","MEIGHEN","WARD 5","Phone","MAY 28, 2026 08:36:35 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","13##","GILES","WARD 4","Citizen Web Intake App","MAY 28, 2026 01:23:25 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","LENS","WARD 4","Phone","MAY 28, 2026 02:19:40 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","7##","CHILVER","WARD 4","Citizen Mobile Apps","MAY 28, 2026 05:31:34 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","35##","WELLS","WARD 2","Phone","FEB 03, 2026 12:51:25 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","GLENGARRY","WARD 3","Citizen Mobile Apps","JAN 25, 2026 03:21:51 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","SECORD","WARD 2","Phone","FEB 02, 2026 02:57:07 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","8##","LANGLOIS","WARD 4","E-Mail","MAR 06, 2026 04:00:11 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","13##","DARLINGTON","WARD 6","Citizen Mobile Apps","MAR 10, 2026 07:58:46 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","15##","HOWARD","WARD 4","Citizen Mobile Apps","JAN 20, 2026 10:28:56 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","24##","WINDERMERE","WARD 4","Phone","MAR 20, 2026 10:27:07 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","24##","FRANCOIS","WARD 5","Phone","APR 17, 2026 11:01:36 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HOMEDALE","WARD 6","Citizen Mobile Apps","MAR 08, 2026 07:43:15 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","119##","BOULDER","WARD 7","Phone","FEB 13, 2026 11:07:55 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","93##","RYERSON","WARD 7","Citizen Mobile Apps","MAR 03, 2026 03:03:13 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","1##","ELM","WARD 3","Phone","MAR 06, 2026 01:27:38 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","6##","JANETTE","WARD 3","Citizen Mobile Apps","MAR 08, 2026 07:43:13 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","15##","GLADSTONE","WARD 4","Phone","MAR 26, 2026 10:35:10 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","OUELLETTE","WARD 3","Phone","FEB 06, 2026 10:37:39 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","29##","GRANDVIEW","WARD 8","Phone","FEB 10, 2026 12:54:07 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","DUFFERIN","WARD 3","Citizen Web Intake App","APR 30, 2026 07:41:19 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","LENS","WARD 4","Phone","MAY 01, 2026 01:37:01 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","OLIVE","WARD 8","Phone","MAY 11, 2026 10:30:40 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","LENS","WARD 4","Phone","MAY 06, 2026 11:15:35 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","13##","GOYEAU","WARD 3","Citizen Mobile Apps","FEB 10, 2026 12:54:28 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","26##","GEORGE","WARD 5","Phone","FEB 10, 2026 08:31:38 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","CABANA","WARD 9","Phone","MAR 20, 2026 11:36:06 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","VICTORIA","WARD 3","Citizen Web Intake App","FEB 05, 2026 12:54:10 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","LENS","WARD 4","Phone","MAY 08, 2026 03:00:16 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","17##","PIERRE","WARD 4","Phone","APR 14, 2026 03:47:45 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","FRASER","WARD 4","Citizen Web Intake App","MAR 10, 2026 09:37:32 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","15##","HICKORY","WARD 5","Phone","MAR 24, 2026 08:22:37 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","ROSSINI","WARD 5","Phone","JAN 13, 2026 03:11:00 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","PELISSIER","WARD 3","Phone","JAN 06, 2026 03:49:39 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","8##","MOY","WARD 4","Phone","FEB 24, 2026 09:43:24 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","95##","AVERY","WARD 7","Phone","JAN 09, 2026 08:49:51 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","WIGLE","WARD 2","Citizen Web Intake App","JAN 10, 2026 09:39:36 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","19##","WESTMINSTER","WARD 8","Citizen Mobile Apps","JAN 10, 2026 01:25:50 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","WYANDOTTE","WARD 4","Citizen Mobile Apps","MAY 04, 2026 07:43:31 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","3##","ELLIS","WARD 3","Citizen Mobile Apps","MAY 04, 2026 03:13:49 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","26##","CLEMENCEAU","WARD 8","Citizen Mobile Apps","JAN 21, 2026 03:39:45 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","36##","SHINGLECREEK","WARD 9","Phone","FEB 17, 2026 03:44:37 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","20##","BALFOUR","WARD 8","Phone","FEB 19, 2026 09:55:33 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","8##","JOS JANISSE","WARD 5","Phone","FEB 23, 2026 09:57:02 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","111##","ANCONA","WARD 7","Citizen Web Intake App","FEB 26, 2026 01:31:09 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","WYANDOTTE","WARD 4","Phone","MAY 04, 2026 10:43:15 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","OUELLETTE","WARD 3","Phone","MAR 04, 2026 03:53:36 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","GILES","WARD 3","Phone","FEB 05, 2026 10:52:17 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","13##","GOYEAU","WARD 3","Phone","APR 10, 2026 03:06:59 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","31##","SUFFOLK","WARD 7","Citizen Mobile Apps","APR 13, 2026 05:02:23 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","93##","RYERSON","WARD 7","Phone","APR 14, 2026 01:48:09 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","34##","WELLS","WARD 2","Phone","APR 14, 2026 03:05:22 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","BANWELL","WARD 7","Phone","APR 08, 2026 03:16:42 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","31##","RIBERDY","WARD 9","Phone","APR 10, 2026 09:43:07 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","26##","DOMINION","WARD 10","Phone","FEB 17, 2026 08:11:01 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","32##","CONSERVATION","WARD 9","Phone","MAR 13, 2026 11:00:52 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","VICTORIA","WARD 3","Phone","FEB 02, 2026 11:54:24 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","8##","FORD","WARD 6","Phone","JAN 14, 2026 02:18:27 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","33##","ASKIN","WARD 1","Citizen Mobile Apps","JAN 31, 2026 11:14:06 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","13##","WYANDOTTE","WARD 4","Phone","FEB 03, 2026 11:01:43 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","CAMPBELL","WARD 2","Citizen Mobile Apps","FEB 16, 2026 02:16:23 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","3##","CLINTON","WARD 3","Citizen Mobile Apps","FEB 18, 2026 02:07:45 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","33##","ASKIN","WARD 1","Citizen Mobile Apps","FEB 03, 2026 06:00:32 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","8##","MOY","WARD 4","Phone","FEB 24, 2026 09:50:38 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","5##","NORTH TALBOT","WARD 1","Citizen Mobile Apps","FEB 03, 2026 09:52:49 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","52##","RIVERSIDE","WARD 6","Citizen Mobile Apps","MAY 13, 2026 04:43:57 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","CLOVER","WARD 7","Phone","MAY 13, 2026 09:49:55 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","MONMOUTH","WARD 4","Phone","MAY 13, 2026 10:53:57 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","29##","BRIMLEY","WARD 7","E-Mail","APR 13, 2026 10:55:49 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","CENTRAL","WARD 5","Citizen Mobile Apps","MAR 05, 2026 01:08:15 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","33##","ST PATRICK'S","WARD 1","Phone","FEB 04, 2026 08:09:21 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","15##","DOUGALL","WARD 3","Phone","APR 22, 2026 12:38:42 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","FORD","WARD 6","Phone","APR 29, 2026 02:17:22 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","TILSTON","WARD 2","E-Mail","APR 30, 2026 03:51:07 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","MONMOUTH","WARD 4","Phone","JAN 14, 2026 10:35:48 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","UNIVERSITY","WARD 3","Phone","JAN 21, 2026 11:05:59 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","ELM","WARD 3","Phone","FEB 04, 2026 12:32:06 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","MARENTETTE","WARD 4","E-Mail","FEB 17, 2026 08:32:13 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","30##","JEFFERSON","WARD 8","Phone","JAN 28, 2026 08:20:50 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","5##","CHARLOTTE","WARD 10","Citizen Mobile Apps","JAN 08, 2026 10:22:04 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","LINCOLN","WARD 4","Citizen Mobile Apps","JAN 08, 2026 06:29:46 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","31##","MULBERRY","WARD 7","Citizen Web Intake App","MAY 30, 2026 10:55:06 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","67##","ROSEVILLE GARDEN","WARD 8","Citizen Web Intake App","FEB 25, 2026 06:22:19 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","NEWBURY","WARD 3","Phone","FEB 26, 2026 10:54:41 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","ST LUKE","WARD 5","Phone","FEB 04, 2026 10:30:32 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","19##","RANDOLPH","WARD 10","Phone","MAR 19, 2026 01:02:29 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","ST MARY'S","WARD 6","Phone","APR 28, 2026 12:41:07 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","119##","MAITLAND","WARD 7","Phone","FEB 13, 2026 11:44:03 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","FELIX","WARD 2","Citizen Mobile Apps","MAR 31, 2026 07:51:19 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","VICTORIA","WARD 3","Citizen Mobile Apps","MAY 06, 2026 04:40:12 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","ALEXIS","WARD 5","Phone","JAN 13, 2026 10:25:58 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","22##","CHATEAU","WARD 7","Phone","MAR 02, 2026 09:14:37 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","5##","CHIPPAWA","WARD 2","Phone","FEB 10, 2026 11:07:02 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","31##","MULBERRY","WARD 7","Phone","FEB 09, 2026 09:55:04 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","LOUIS","WARD 4","Citizen Mobile Apps","MAR 21, 2026 12:19:50 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","85##","LITTLE RIVER","WARD 6","Phone","JAN 02, 2026 09:27:07 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","31##","MULBERRY","WARD 7","E-Mail","JAN 05, 2026 03:26:06 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","LOGAN","WARD 3","Citizen Mobile Apps","JAN 09, 2026 10:08:54 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","ST LUKE","WARD 5","Phone","JAN 28, 2026 03:00:12 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","119##","MAITLAND","WARD 7","Phone","FEB 11, 2026 04:04:06 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","GROVE","WARD 3","Phone","JAN 12, 2026 02:10:21 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","27##","MEADOWBROOK","WARD 8","Citizen Mobile Apps","JAN 05, 2026 08:22:14 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","27##","DANDURAND","WARD 10","Citizen Mobile Apps","JAN 06, 2026 01:30:04 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","36##","STEPHANIE","WARD 9","Phone","JAN 02, 2026 02:39:34 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","LABOUR","WARD 9","Phone","FEB 18, 2026 03:46:41 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","5##","JANETTE","WARD 3","Phone","MAR 17, 2026 02:05:17 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","ELM","WARD 3","Phone","JAN 07, 2026 01:46:00 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","ST LUKE","WARD 5","Phone","JAN 08, 2026 08:55:58 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","5##","MILL","WARD 2","Phone","MAR 17, 2026 08:44:35 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","FACTORIA","WARD 5","Phone","JAN 06, 2026 02:36:38 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","RIVERSIDE","WARD 2","Phone","JAN 08, 2026 11:26:08 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","17##","PIERRE","WARD 4","Phone","JAN 12, 2026 02:16:15 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","DOUGALL","WARD 3","Citizen Mobile Apps","APR 17, 2026 01:39:15 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","CURRY","WARD 10","Phone","MAY 01, 2026 03:44:34 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","51##","WYANDOTTE","WARD 6","Phone","APR 07, 2026 03:42:10 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","31##","DONNELLY","WARD 2","Phone","MAY 01, 2026 02:13:24 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","14##","VICTORIA","WARD 3","Citizen Web Intake App","APR 20, 2026 03:28:03 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","JANETTE","WARD 3","Phone","APR 20, 2026 09:12:31 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","GROVE","WARD 3","Phone","MAR 18, 2026 12:12:26 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","CADILLAC","WARD 5","Phone","APR 09, 2026 09:58:52 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","12##","ELSMERE","WARD 4","Phone","APR 09, 2026 03:29:20 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","GROVE","WARD 3","Citizen Mobile Apps","MAR 27, 2026 05:23:26 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","17##","SOUTHDALE","WARD 10","Citizen Web Intake App","MAR 03, 2026 09:16:30 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HEATHFIELD","WARD 6","Phone","MAR 20, 2026 02:34:04 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","BRUCE","WARD 3","E-Mail","MAR 30, 2026 11:19:18 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","HOMEDALE","WARD 6","Citizen Mobile Apps","MAR 09, 2026 07:19:31 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","119##","BOULDER","WARD 7","Phone","MAR 09, 2026 11:24:43 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","28##","FOREST GLADE","WARD 7","Phone","FEB 11, 2026 10:21:48 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","CURRY","WARD 10","Phone","MAR 26, 2026 08:42:52 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","2##","BELLEVIEW","WARD 5","Phone","MAR 19, 2026 01:23:48 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","4##","RIVERDALE","WARD 6","Phone","FEB 02, 2026 03:34:05 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","MCKAY","WARD 2","Phone","FEB 04, 2026 10:35:39 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","15##","GLADSTONE","WARD 4","Phone","FEB 20, 2026 02:47:35 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","25##","CHANDLER","WARD 5","Citizen Web Intake App","FEB 20, 2026 06:59:19 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","27##","JEFFERSON","WARD 8","Phone","FEB 23, 2026 10:57:00 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","34##","HEMLOCK","WARD 7","Phone","JAN 22, 2026 01:12:29 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","27##","DANDURAND","WARD 10","Citizen Mobile Apps","JAN 15, 2026 10:22:10 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","LEMONWOOD","WARD 1","E-Mail","FEB 18, 2026 08:16:48 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","18##","CADILLAC","WARD 5","Phone","MAR 12, 2026 10:18:27 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","LINCOLN","WARD 4","E-Mail","MAR 13, 2026 08:22:40 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","9##","LEMONWOOD","WARD 1","Citizen Mobile Apps","FEB 18, 2026 11:33:02 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","95##","MANITOU","WARD 7","Phone","JAN 30, 2026 08:41:18 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","67##","CHARLIE BROOKS","WARD 8","Citizen Mobile Apps","MAR 02, 2026 07:38:16 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","WATSON","WARD 6","Citizen Web Intake App","MAR 10, 2026 10:04:16 AM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","RIVERSIDE","WARD 2","E-Mail","JAN 15, 2026 12:24:14 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","27##","PILLETTE","WARD 8","Phone","FEB 09, 2026 03:52:21 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","10##","LINCOLN","WARD 4","Phone","FEB 24, 2026 03:30:58 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","36##","IRONGATE","WARD 9","Phone","FEB 17, 2026 03:42:13 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","CURRY","WARD 10","Phone","MAR 10, 2026 12:08:06 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","34##","WHITESIDE","WARD 9","Phone","MAR 10, 2026 01:28:13 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","23##","UNION","WARD 2","Phone","MAR 10, 2026 02:41:54 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","16##","CURRY","WARD 10","Phone","MAR 10, 2026 03:48:28 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","13##","VICTORIA","WARD 3","Phone","MAR 17, 2026 03:01:42 PM"
"Dog Complaint","Policy, Gaming, Licencing and Bylaw Enforcement","11##","MERCER","WARD 3","Phone","MAR 24, 2026 11:34:06 AM"
